"date","time","load_act"
"20180324","0000","0"
"20180324","0030","0"
"20180324","0100","0"
"20180324","0130","0"
"20180324","0200","0"
"20180324","0230","0"
"20180324","0300","0"
"20180324","0330","0"
"20180324","0400","0"
"20180324","0430","0"
"20180324","0500","0"
"20180324","0530","0"
"20180324","0600","1.929"
"20180324","0630","28.878"
"20180324","0700","98.169"
"20180324","0730","185.522"
"20180324","0800","274.307"
"20180324","0830","367.002"
"20180324","0900","456.768"
"20180324","0930","528.579"
"20180324","1000","579.837"
"20180324","1030","626.304"
"20180324","1100","682.842"
"20180324","1130","703.205"
"20180324","1200","707.086"
"20180324","1230","693.747"
"20180324","1300","656.248"
"20180324","1330","625.282"
"20180324","1400","567.399"
"20180324","1430","485.986"
"20180324","1500","399.882"
"20180324","1530","314.853"
"20180324","1600","249.651"
"20180324","1630","179.195"
"20180324","1700","117.134"
"20180324","1730","59.726"
"20180324","1800","14.697"
"20180324","1830","0.229"
"20180324","1900","0"
"20180324","1930","0"
"20180324","2000","0"
"20180324","2030","0"
"20180324","2100","0"
"20180324","2130","0"
"20180324","2200","0"
"20180324","2230","0"
"20180324","2300","0"
"20180324","2330","0"
"20180325","0000","0"
"20180325","0030","0"
"20180325","0100","0"
"20180325","0130","0"
"20180325","0200","0"
"20180325","0230","0"
"20180325","0300","0"
"20180325","0330","0"
"20180325","0400","0"
"20180325","0430","0"
"20180325","0500","0"
"20180325","0530","0"
"20180325","0600","1.656"
"20180325","0630","23.588"
"20180325","0700","93.826"
"20180325","0730","194.132"
"20180325","0800","301.419"
"20180325","0830","399.26"
"20180325","0900","485.445"
"20180325","0930","558.456"
"20180325","1000","611.288"
"20180325","1030","639.938"
"20180325","1100","663.086"
"20180325","1130","670.414"
"20180325","1200","648.292"
"20180325","1230","603.997"
"20180325","1300","543.634"
"20180325","1330","490.31"
"20180325","1400","437.862"
"20180325","1430","381.962"
"20180325","1500","319.802"
"20180325","1530","259.07"
"20180325","1600","205.203"
"20180325","1630","147.035"
"20180325","1700","90.754"
"20180325","1730","44.413"
"20180325","1800","9.801"
"20180325","1830","0.136"
"20180325","1900","0"
"20180325","1930","0"
"20180325","2000","0"
"20180325","2030","0"
"20180325","2100","0"
"20180325","2130","0"
"20180325","2200","0"
"20180325","2230","0"
"20180325","2300","0"
"20180325","2330","0"
"20180326","0000","0"
"20180326","0030","0"
"20180326","0100","0"
"20180326","0130","0"
"20180326","0200","0"
"20180326","0230","0"
"20180326","0300","0"
"20180326","0330","0"
"20180326","0400","0"
"20180326","0430","0"
"20180326","0500","0"
"20180326","0530","0"
"20180326","0600","0.617"
"20180326","0630","14.776"
"20180326","0700","77.648"
"20180326","0730","149.035"
"20180326","0800","238.625"
"20180326","0830","354.048"
"20180326","0900","458.692"
"20180326","0930","550.574"
"20180326","1000","637.354"
"20180326","1030","701.856"
"20180326","1100","756.935"
"20180326","1130","792.728"
"20180326","1200","802.481"
"20180326","1230","791.424"
"20180326","1300","765.625"
"20180326","1330","751.088"
"20180326","1400","714.953"
"20180326","1430","654.323"
"20180326","1500","575.287"
"20180326","1530","478.82"
"20180326","1600","378.888"
"20180326","1630","276.699"
"20180326","1700","174.912"
"20180326","1730","81.155"
"20180326","1800","17.126"
"20180326","1830","0.194"
"20180326","1900","0"
"20180326","1930","0"
"20180326","2000","0"
"20180326","2030","0"
"20180326","2100","0"
"20180326","2130","0"
"20180326","2200","0"
"20180326","2230","0"
"20180326","2300","0"
"20180326","2330","0"
"20180327","0000","0"
"20180327","0030","0"
"20180327","0100","0"
"20180327","0130","0"
"20180327","0200","0"
"20180327","0230","0"
"20180327","0300","0"
"20180327","0330","0"
"20180327","0400","0"
"20180327","0430","0"
