REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2021/10/02 07:55:00,1023.36,9.50,TRADE
SA1,2021/10/02 08:00:00,1018.44,9.45,TRADE
SA1,2021/10/02 08:05:00,979.68,9.35,TRADE
SA1,2021/10/02 08:10:00,992.34,0,TRADE
SA1,2021/10/02 08:15:00,995.91,0.02,TRADE
SA1,2021/10/02 08:20:00,1009.72,10.86,TRADE
SA1,2021/10/02 08:25:00,969.63,10.73,TRADE
SA1,2021/10/02 08:30:00,983.12,0,TRADE
SA1,2021/10/02 08:35:00,973.08,24.83,TRADE
SA1,2021/10/02 08:40:00,958.7,17.04,TRADE
SA1,2021/10/02 08:45:00,947.69,24.91,TRADE
SA1,2021/10/02 08:50:00,937.48,3.23,TRADE
SA1,2021/10/02 08:55:00,898.07,17.21,TRADE
SA1,2021/10/02 09:00:00,891.6,17.30,TRADE
SA1,2021/10/02 09:05:00,860,17.21,TRADE
SA1,2021/10/02 09:10:00,843,17.21,TRADE
SA1,2021/10/02 09:15:00,814.78,25.28,TRADE
SA1,2021/10/02 09:20:00,802.19,26.83,TRADE
SA1,2021/10/02 09:25:00,768.37,26.49,TRADE
SA1,2021/10/02 09:30:00,723.23,16.96,TRADE
SA1,2021/10/02 09:35:00,681.12,16.22,TRADE
SA1,2021/10/02 09:40:00,628.4,18.74,TRADE
SA1,2021/10/02 09:45:00,570.57,15.20,TRADE
SA1,2021/10/02 09:50:00,532.88,7.90,TRADE
SA1,2021/10/02 09:55:00,483.36,7.94,TRADE
SA1,2021/10/02 10:00:00,447.17,7.82,TRADE
SA1,2021/10/02 10:05:00,420.8,7.81,TRADE
SA1,2021/10/02 10:10:00,382.07,7.77,TRADE
SA1,2021/10/02 10:15:00,365.14,7.69,TRADE
SA1,2021/10/02 10:20:00,351.79,7.78,TRADE
SA1,2021/10/02 10:25:00,335.63,15.55,TRADE
SA1,2021/10/02 10:30:00,317.4,7.70,TRADE
SA1,2021/10/02 10:35:00,316.05,7.74,TRADE
SA1,2021/10/02 10:40:00,305.84,1.26,TRADE
SA1,2021/10/02 10:45:00,285.47,0,TRADE
SA1,2021/10/02 10:50:00,266.39,-0.40,TRADE
SA1,2021/10/02 10:55:00,251.57,-0.70,TRADE
SA1,2021/10/02 11:00:00,231.05,-1.20,TRADE
SA1,2021/10/02 11:05:00,232.79,-1.04,TRADE
SA1,2021/10/02 11:10:00,205.18,-37.73,TRADE
SA1,2021/10/02 11:15:00,220.09,-38.56,TRADE
SA1,2021/10/02 11:20:00,223.84,-2.09,TRADE
SA1,2021/10/02 11:25:00,188.53,-92.85,TRADE
SA1,2021/10/02 11:30:00,226.07,-37.76,TRADE
SA1,2021/10/02 11:35:00,233.57,-96.96,TRADE
SA1,2021/10/02 11:40:00,214.59,-353.33,TRADE
SA1,2021/10/02 11:45:00,233.13,-93.60,TRADE
SA1,2021/10/02 11:50:00,240.89,-363.30,TRADE
SA1,2021/10/02 11:55:00,240.8,-359.56,TRADE
SA1,2021/10/02 12:00:00,223.66,-74.28,TRADE
SA1,2021/10/02 12:05:00,227.05,-93.61,TRADE
SA1,2021/10/02 12:10:00,238.39,-33.11,TRADE
SA1,2021/10/02 12:15:00,201.73,-180.82,TRADE
SA1,2021/10/02 12:20:00,214.04,-76.91,TRADE
SA1,2021/10/02 12:25:00,207.76,-93.13,TRADE
SA1,2021/10/02 12:30:00,217.24,-45,TRADE
SA1,2021/10/02 12:35:00,232.83,-45,TRADE
SA1,2021/10/02 12:40:00,225.72,-92.85,TRADE
SA1,2021/10/02 12:45:00,222.44,-92.85,TRADE
SA1,2021/10/02 12:50:00,216.62,-93.13,TRADE
SA1,2021/10/02 12:55:00,208.59,-98.57,TRADE
SA1,2021/10/02 13:00:00,208.88,-92.85,TRADE
SA1,2021/10/02 13:05:00,216.21,-48,TRADE
SA1,2021/10/02 13:10:00,212.94,-374.28,TRADE
SA1,2021/10/02 13:15:00,222.82,-92.85,TRADE
SA1,2021/10/02 13:20:00,222.83,-33.11,TRADE
