"date","time","load_act"
"20160121","1200","11789"
"20160121","1230","12025"
"20160121","1300","12281"
"20160121","1330","12440"
"20160121","1400","12613"
"20160121","1430","12788"
"20160121","1500","12827"
"20160121","1530","12735"
"20160121","1600","12659"
"20160121","1630","12454"
"20160121","1700","12197"
"20160121","1730","11591"
"20160121","1800","11296"
"20160121","1830","11018"
"20160121","1900","10773"
"20160121","1930","10563"
"20160121","2000","10345"
"20160121","2030","9986"
"20160121","2100","9556"
"20160121","2130","9376"
"20160121","2200","9044"
"20160121","2230","8830"
"20160121","2300","8535"
"20160121","2330","8252"
"20160122","0000","8036"
"20160122","0030","7767"
"20160122","0100","7518"
"20160122","0130","7235"
"20160122","0200","7029"
"20160122","0230","6864"
"20160122","0300","6806"
"20160122","0330","6778"
"20160122","0400","6823"
"20160122","0430","7001"
"20160122","0500","7269"
"20160122","0530","7665"
"20160122","0600","8023"
"20160122","0630","8475"
"20160122","0700","8946"
"20160122","0730","9287"
"20160122","0800","9549"
"20160122","0830","9794"
"20160122","0900","9913"
"20160122","0930","10125"
"20160122","1000","10276"
"20160122","1030","10366"
"20160122","1100","10386"
"20160122","1130","10392"
"20160122","1200","10478"
"20160122","1230","10613"
"20160122","1300","10669"
"20160122","1330","10552"
"20160122","1400","10591"
"20160122","1430","10527"
"20160122","1500","10428"
"20160122","1530","10312"
"20160122","1600","10144"
"20160122","1630","9908"
"20160122","1700","9713"
"20160122","1730","9438"
"20160122","1800","9301"
"20160122","1830","9119"
"20160122","1900","9029"
"20160122","1930","8969"
"20160122","2000","8909"
"20160122","2030","8758"
"20160122","2100","8550"
"20160122","2130","8478"
"20160122","2200","8305"
"20160122","2230","8205"
"20160122","2300","8031"
"20160122","2330","7794"
"20160123","0000","7610"
"20160123","0030","7389"
"20160123","0100","7122"
"20160123","0130","6850"
"20160123","0200","6627"
"20160123","0230","6473"
"20160123","0300","6393"
"20160123","0330","6346"
"20160123","0400","6308"
"20160123","0430","6362"
"20160123","0500","6465"
"20160123","0530","6561"
"20160123","0600","6731"
"20160123","0630","7038"
"20160123","0700","7339"
"20160123","0730","7727"
"20160123","0800","8056"
"20160123","0830","8363"
"20160123","0900","8492"
"20160123","0930","8622"
"20160123","1000","8624"
"20160123","1030","8590"
"20160123","1100","8500"
"20160123","1130","8357"
"20160123","1200","8286"
"20160123","1230","8221"
"20160123","1300","8191"
"20160123","1330","8147"
"20160123","1400","8133"
"20160123","1430","8150"
"20160123","1500","8122"
"20160123","1530","8189"
"20160123","1600","8272"
"20160123","1630","8302"
"20160123","1700","8385"
